SMILES,IUPAC,InChI,InChIKey,MolWeight,ExactMass,HBondDonors,HBondAcceptors,TPSA,LogP,RotatableBonds,Solubility,Viscosity_cP,ThermalStability_Score,BoilingPoint_C
Cc1ccc(Cc2cnc(NC(=O)c3ccc(CS(C)(=O)=O)cc3)s2)cc1,"N-[5-[(4-methylphenyl)methyl]-1,3-thiazol-2-yl]-4-(methylsulfonylmethyl)benzamide","InChI=1S/C20H20N2O3S2/c1-14-3-5-15(6-4-14)11-18-12-21-20(26-18)22-19(23)17-9-7-16(8-10-17)13-27(2,24)25/h3-10,12H,11,13H2,1-2H3,(H,21,22,23)",BYFLXPXWQBAICH-UHFFFAOYSA-N,400.5250000000001,400.0915345,1.0,5.0,76.13,3.8392200000000014,6.0,3.6,9.014,-2.295,402.026
Cc1cccc(C(C)C(=O)N(C)c2ccccc2Br)c1,N-(2-bromophenyl)-N-methyl-2-(3-methylphenyl)propanamide,"InChI=1S/C17H18BrNO/c1-12-7-6-8-14(11-12)13(2)17(20)19(3)16-10-5-4-9-15(16)18/h4-11,13H,1-3H3",VEDPYBNRXBPURK-UHFFFAOYSA-N,332.241,331.057176296,0.0,1.0,20.31,4.524020000000004,3.0,4.5,2.795,10.66,442.46
Cc1ccc(C)c2c1CCc1ccccc1C2,"4,7-dimethyltricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaene","InChI=1S/C17H18/c1-12-7-8-13(2)17-11-15-6-4-3-5-14(15)9-10-16(12)17/h3-8H,9-11H2,1-2H3",WCFZVLDIKRFKDB-UHFFFAOYSA-N,222.331,222.140850576,0.0,0.0,0.0,3.992840000000003,0.0,4.9,0.445,19.102,385.036
COc1ccc(N(C(C)c2cccc(C)c2)S(=O)(=O)c2ccc(OC)cc2)cc1,4-methoxy-N-(4-methoxyphenyl)-N-[1-(3-methylphenyl)ethyl]benzenesulfonamide,"InChI=1S/C23H25NO4S/c1-17-6-5-7-19(16-17)18(2)24(20-8-10-21(27-3)11-9-20)29(25,26)23-14-12-22(28-4)13-15-23/h5-16,18H,1-4H3",TZRSIVGQNDPSCO-UHFFFAOYSA-N,411.5230000000002,411.15042928,0.0,4.0,55.84,4.968720000000005,7.0,4.8,6.807,-4.486,488.498
CC(C)OC(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2C(N)=O)cc1,propan-2-yl 4-[[2-(2-carbamoyl-4-chlorophenoxy)acetyl]amino]benzoate,"InChI=1S/C19H19ClN2O5/c1-11(2)27-19(25)12-3-6-14(7-4-12)22-17(23)10-26-16-8-5-13(20)9-15(16)18(21)24/h3-9,11H,10H2,1-2H3,(H2,21,24)(H,22,23)",ZUXSOCMWTKTAAT-UHFFFAOYSA-N,390.8230000000001,390.09824938800006,2.0,5.0,107.72,3.0216000000000003,7.0,3.0,12.254,-9.416,339.152
Cc1cc(Cl)c2nc(Cl)nc(N(C)C)c2c1,"2,8-dichloro-N,N,6-trimethylquinazolin-4-amine","InChI=1S/C11H11Cl2N3/c1-6-4-7-9(8(12)5-6)14-11(13)15-10(7)16(2)3/h4-5H,1-3H3",MAKPJMINGFJOOB-UHFFFAOYSA-N,256.136,255.033002712,0.0,3.0,29.020000000000003,3.311020000000002,1.0,4.0,3.714,14.429,339.308
O=[N+]([O-])c1cnc(Cl)nc1N1CCC(CCO)C1,2-[1-(2-chloro-5-nitropyrimidin-4-yl)pyrrolidin-3-yl]ethanol,"InChI=1S/C10H13ClN4O3/c11-10-12-5-8(15(17)18)9(13-10)14-3-1-7(6-14)2-4-16/h5,7,16H,1-4,6H2",STXJLNDGHKIOHY-UHFFFAOYSA-N,272.692,272.06761795600005,1.0,6.0,92.39,1.2468999999999997,4.0,1.5,10.484,-3.872,187.148
CCOc1cc(C=NNS(=O)(=O)c2cc(C)ccc2C)ccc1O,"N-[(3-ethoxy-4-hydroxyphenyl)methylideneamino]-2,5-dimethylbenzenesulfonamide","InChI=1S/C17H20N2O4S/c1-4-23-16-10-14(7-8-15(16)20)11-18-19-24(21,22)17-9-12(2)5-6-13(17)3/h5-11,19-20H,4H2,1-3H3",QHBJDYUUDJGHEZ-UHFFFAOYSA-N,348.42400000000004,348.11437812,2.0,5.0,87.99,2.720140000000001,6.0,3.2,10.196,-7.139,309.758
O=C(c1cnc2ccccc2c1)n1ccnc1,imidazol-1-yl(quinolin-3-yl)methanone,InChI=1S/C13H9N3O/c17-13(16-6-5-14-9-16)11-7-10-3-1-2-4-12(10)15-8-11/h1-9H,ZOBAHQMAMISCFS-UHFFFAOYSA-N,223.235,223.074561908,0.0,4.0,47.78,2.1198,1.0,1.8,5.624,10.401,244.703
Cc1ccn(CCC(=O)N2CCC3(CC2)CC3C(=O)NCCC2=CCCCC2)n1,N-[2-(cyclohexen-1-yl)ethyl]-6-[3-(3-methylpyrazol-1-yl)propanoyl]-6-azaspiro[2.5]octane-2-carboxamide,"InChI=1S/C23H34N4O2/c1-18-8-13-27(25-18)14-9-21(28)26-15-10-23(11-16-26)17-20(23)22(29)24-12-7-19-5-3-2-4-6-19/h5,8,13,20H,2-4,6-7,9-12,14-17H2,1H3,(H,24,29)",GHMORHUNMJMCNH-UHFFFAOYSA-N,398.5510000000002,398.268176328,1.0,4.0,67.23,3.217020000000001,7.0,2.1,8.02,-8.638,355.045
CC1OCCC12CN(C(=O)CC(C)(C)C)CCO2,"3,3-dimethyl-1-(1-methyl-2,6-dioxa-9-azaspiro[4.5]decan-9-yl)butan-1-one","InChI=1S/C14H25NO3/c1-11-14(5-7-17-11)10-15(6-8-18-14)12(16)9-13(2,3)4/h11H,5-10H2,1-4H3",BFZWZGVYXNSNHP-UHFFFAOYSA-N,255.35799999999995,255.18344366,0.0,3.0,38.77,1.829,1.0,1.3,4.688,11.426,228.032
Cc1ccc2cccc(Oc3nccc(N)n3)c2n1,2-(2-methylquinolin-8-yl)oxypyrimidin-4-amine,"InChI=1S/C14H12N4O/c1-9-5-6-10-3-2-4-11(13(10)17-9)19-14-16-8-7-12(15)18-14/h2-8H,1H3,(H2,15,16,18)",OFOZPTOKMBSYMT-UHFFFAOYSA-N,252.277,252.101111004,1.0,5.0,73.92,2.7077199999999992,2.0,2.4,8.497,8.029,293.443
COC(=O)C1(c2ccccc2)CCN(C(=O)c2cccc(CS(=O)(=O)c3ccccc3)c2)CC1,methyl 1-[3-(benzenesulfonylmethyl)benzoyl]-4-phenylpiperidine-4-carboxylate,"InChI=1S/C27H27NO5S/c1-33-26(30)27(23-11-4-2-5-12-23)15-17-28(18-16-27)25(29)22-10-8-9-21(19-22)20-34(31,32)24-13-6-3-7-14-24/h2-14,19H,15-18,20H2,1H3",OSIMZWSHUMBYKG-UHFFFAOYSA-N,477.5820000000002,477.160993964,0.0,5.0,80.75,4.007500000000003,6.0,3.9,9.53,1.894,426.976
NC(=O)c1cccc(c2nccnc2C2CCCN(C(=O)Cc3c[nH]c4ccccc34)C2)c1,3-[3-[1-[2-(1H-indol-3-yl)acetyl]piperidin-3-yl]pyrazin-2-yl]benzamide,"InChI=1S/C26H25N5O2/c27-26(33)18-6-3-5-17(13-18)24-25(29-11-10-28-24)19-7-4-12-31(16-19)23(32)14-20-15-30-22-9-2-1-8-21(20)22/h1-3,5-6,8-11,13,15,19,30H,4,7,12,14,16H2,(H2,27,33)",GUNKHVWHYMJSJN-UHFFFAOYSA-N,439.5190000000002,439.20082504,2.0,4.0,104.97,3.672500000000002,5.0,2.1,11.976,4.321,395.761
C=CCOCC(F)(OC(F)(F)C(F)(OC(F)(F)C(=C)F)C(F)(F)F)C(F)(F)F,"1,1,1,2,3,3-hexafluoro-3-(1,1,1,2-tetrafluoro-3-prop-2-enoxypropan-2-yl)oxy-2-(1,1,2-trifluoroprop-2-enoxy)propane","InChI=1S/C12H9F13O3/c1-3-4-26-5-7(14,10(18,19)20)27-12(24,25)9(17,11(21,22)23)28-8(15,16)6(2)13/h3H,1-2,4-5H2",WMYSAKIBJZZKBY-UHFFFAOYSA-N,448.175,448.034411008,0.0,3.0,27.69,5.347200000000002,10.0,5.4,3.965,-16.897,522.748
CCOC(=O)CSCC(=O)Nc1sc(c2ccccc2)c(C)c1C(=O)OCC,ethyl 2-[[2-(2-ethoxy-2-oxoethyl)sulfanylacetyl]amino]-4-methyl-5-phenylthiophene-3-carboxylate,"InChI=1S/C20H23NO5S2/c1-4-25-16(23)12-27-11-15(22)21-19-17(20(24)26-5-2)13(3)18(28-19)14-9-7-6-8-10-14/h6-10H,4-5,11-12H2,1-3H3,(H,21,22)",YVHMATPAQSDGBV-UHFFFAOYSA-N,421.5400000000002,421.101764836,1.0,7.0,81.7,4.135020000000004,9.0,4.9,9.813,-15.653,427.573
CCOc1ccc(n2c(C)cc(C(=O)COC(=O)c3c(OC)cccc3OC)c2C)cc1,"[2-[1-(4-ethoxyphenyl)-2,5-dimethylpyrrol-3-yl]-2-oxoethyl] 2,6-dimethoxybenzoate","InChI=1S/C25H27NO6/c1-6-31-19-12-10-18(11-13-19)26-16(2)14-20(17(26)3)21(27)15-32-25(28)24-22(29-4)8-7-9-23(24)30-5/h7-14H,6,15H2,1-5H3",NUQFKELRFSLHEL-UHFFFAOYSA-N,437.4920000000002,437.183837584,0.0,7.0,75.99000000000001,4.549740000000004,9.0,4.7,9.174,-14.026,461.229
Cc1cc(OCC(=O)NC2CCCCC2)nc2c1c(C)nn2C,"N-cyclohexyl-2-(1,3,4-trimethylpyrazolo[5,4-b]pyridin-6-yl)oxyacetamide","InChI=1S/C17H24N4O2/c1-11-9-15(19-17-16(11)12(2)20-21(17)3)23-10-14(22)18-13-7-5-4-6-8-13/h9,13H,4-8,10H2,1-3H3,(H,18,22)",DGEJRERPXLYARF-UHFFFAOYSA-N,316.40500000000003,316.18992600800004,1.0,5.0,69.03999999999999,2.41284,4.0,3.1,8.137,0.646,281.588
Cc1ccc(CNc2ccc3c(c2)C(=O)NC3=O)cc1F,"5-[(3-fluoro-4-methylphenyl)methylamino]isoindole-1,3-dione","InChI=1S/C16H13FN2O2/c1-9-2-3-10(6-14(9)17)8-18-11-4-5-12-13(7-11)16(21)19-15(12)20/h2-7,18H,8H2,1H3,(H,19,20,21)",ZUEBYLJDODKJGR-UHFFFAOYSA-N,284.29,284.096105876,2.0,3.0,58.2,2.6298200000000005,3.0,2.7,6.889,4.474,292.723
CCCNC(=O)C(CC)N(Cc1ccccc1)C(=O)CN(c1ccc(Br)cc1)S(=O)(=O)c1ccccc1,2-[[2-[N-(benzenesulfonyl)-4-bromoanilino]acetyl]-benzylamino]-N-propylbutanamide,"InChI=1S/C28H32BrN3O4S/c1-3-19-30-28(34)26(4-2)31(20-22-11-7-5-8-12-22)27(33)21-32(24-17-15-23(29)16-18-24)37(35,36)25-13-9-6-10-14-25/h5-18,26H,3-4,19-21H2,1-2H3,(H,30,34)",FASXLFDAKYCYIH-UHFFFAOYSA-N,586.5520000000001,585.129689604,1.0,4.0,86.78999999999999,4.978000000000005,12.0,5.5,10.352,-20.716,517.198
ClB(P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,[chloro(diphenylphosphanyl)boranyl]-diphenylphosphane,InChI=1S/C24H20BClP2/c26-25(27(21-13-5-1-6-14-21)22-15-7-2-8-16-22)28(23-17-9-3-10-18-23)24-19-11-4-12-20-24/h1-20H,FHCVFNUYGSVENE-UHFFFAOYSA-N,416.6370000000001,416.08218198,0.0,0.0,0.0,5.475900000000005,6.0,,0.833,1.784,527.354
Cc1ccc(OCCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1Cl,N-[2-(3-chloro-4-methylphenoxy)ethyl]-4-nitrobenzenesulfonamide,"InChI=1S/C15H15ClN2O5S/c1-11-2-5-13(10-15(11)16)23-9-8-17-24(21,22)14-6-3-12(4-7-14)18(19)20/h2-7,10,17H,8-9H2,1H3",QYEIASSJNIUCBG-UHFFFAOYSA-N,370.8140000000001,370.03902026,1.0,5.0,98.54,2.913920000000001,7.0,3.4,11.196,-10.631,327.874
CCCCNc1nc(c2ccc(C)n(C)c2=O)cs1,"3-[2-(butylamino)-1,3-thiazol-4-yl]-1,6-dimethylpyridin-2-one","InChI=1S/C14H19N3OS/c1-4-5-8-15-14-16-12(9-19-14)11-7-6-10(2)17(3)13(11)18/h6-7,9H,4-5,8H2,1-3H3,(H,15,16)",RRUKJBQAZVMWIV-UHFFFAOYSA-N,277.393,277.124883228,1.0,5.0,46.92,3.0292200000000014,5.0,3.0,5.847,-5.072,321.574
CCOC(=O)SSCCCCSSC(=O)OCC,ethyl [4-(ethoxycarbonyldisulfanyl)butyldisulfanyl]formate,"InChI=1S/C10H18O4S4/c1-3-13-9(11)17-15-7-5-6-8-16-18-10(12)14-4-2/h3-8H2,1-2H3",ZVMCVWKGCJMNOS-UHFFFAOYSA-N,330.5180000000001,330.00879305599994,0.0,8.0,52.60000000000001,4.842400000000003,9.0,3.4,6.721,-18.789,466.063
COc1ccc(CN2CC(C)c3c(Nc4ccccc4S(=O)(=O)NC4CCCCC4)nc(Nc4ccc(N5CCOCC5)cc4OC)nc32)cc1,"N-cyclohexyl-2-[[2-(2-methoxy-4-morpholin-4-ylanilino)-7-[(4-methoxyphenyl)methyl]-5-methyl-5,6-dihydropyrrolo[2,3-d]pyrimidin-4-yl]amino]benzenesulfonamide","InChI=1S/C38H47N7O5S/c1-26-24-45(25-27-13-16-30(48-2)17-14-27)37-35(26)36(39-32-11-7-8-12-34(32)51(46,47)43-28-9-5-4-6-10-28)41-38(42-37)40-31-18-15-29(23-33(31)49-3)44-19-21-50-22-20-44/h7-8,11-18,23,26,28,43H,4-6,9-10,19-22,24-25H2,1-3H3,(H2,39,40,41,42)",RKJDABDWWFAJCI-UHFFFAOYSA-N,713.905,713.335938604,3.0,11.0,130.18,6.552300000000006,12.0,7.3,15.846,-11.2,655.647
CC(C)(C)OOC(c1ccccc1)(c1ccccc1)c1ccccc1,[tert-butylperoxy(diphenyl)methyl]benzene,"InChI=1S/C23H24O2/c1-22(2,3)24-25-23(19-13-7-4-8-14-19,20-15-9-5-10-16-20)21-17-11-6-12-18-21/h4-18H,1-3H3",QTXRXOMVHSZHDW-UHFFFAOYSA-N,332.44300000000004,332.177630008,0.0,2.0,18.46,5.725200000000005,5.0,5.8,2.711,3.073,532.581
CCOCCNC(=O)C1CCNc2ccccc21,"N-(2-ethoxyethyl)-1,2,3,4-tetrahydroquinoline-4-carboxamide","InChI=1S/C14H20N2O2/c1-2-18-10-9-16-14(17)12-7-8-15-13-6-4-3-5-11(12)13/h3-6,12,15H,2,7-10H2,1H3,(H,16,17)",LTYWOEOINOHGLP-UHFFFAOYSA-N,248.326,248.15247788,2.0,3.0,50.36,1.7384999999999993,5.0,1.5,6.033,-9.107,220.12
CCCC(=O)Cc1ccc(OC)cc1,1-(4-methoxyphenyl)pentan-2-one,"InChI=1S/C12H16O2/c1-3-4-11(13)9-10-5-7-12(14-2)8-6-10/h5-8H,3-4,9H2,1-2H3",TWWGBQSMFFPHME-UHFFFAOYSA-N,192.258,192.115029752,0.0,2.0,26.3,2.6069000000000004,5.0,2.3,3.215,-10.173,276.279
Cc1ccsc1c1n[nH]c(S(N)(=O)=O)n1,"3-(3-methylthiophen-2-yl)-1H-1,2,4-triazole-5-sulfonamide","InChI=1S/C7H8N4O2S2/c1-4-2-3-14-5(4)6-9-7(11-10-6)15(8,12)13/h2-3H,1H3,(H2,8,12,13)(H,9,10,11)",LXITWOJFFZKYSZ-UHFFFAOYSA-N,244.301,244.008867496,2.0,5.0,101.73,0.4890199999999999,2.0,0.6,11.362,3.193,125.765
CCOc1ccc2cc(C(=O)NC)c(=O)oc2c1,7-ethoxy-N-methyl-2-oxochromene-3-carboxamide,"InChI=1S/C13H13NO4/c1-3-17-9-5-4-8-6-10(12(15)14-2)13(16)18-11(8)7-9/h4-7H,3H2,1-2H3,(H,14,15)",QYSDGYUMHJCVOV-UHFFFAOYSA-N,247.25,247.084457896,1.0,4.0,68.53999999999999,1.5513,3.0,2.3,7.848,0.465,205.908
CNc1ccc2c(c1)nc1cc(I)ccn12,"3-iodo-N-methylpyrido[1,2-a]benzimidazol-7-amine","InChI=1S/C12H10IN3/c1-14-9-2-3-11-10(7-9)15-12-6-8(13)4-5-16(11)12/h2-7,14H,1H3",UMCDFMPCVFOODY-UHFFFAOYSA-N,323.137,322.99194532,1.0,3.0,29.33,3.133800000000001,1.0,3.8,3.979,17.424,336.737
CCCCc1nc(C)n(c2ccc(OC(C)(C)C)cc2)c(=O)c1Cc1ccc(c2ccccc2)c(c2nc(=O)o[nH]2)c1,"3-[5-[[4-butyl-2-methyl-1-[4-[(2-methylpropan-2-yl)oxy]phenyl]-6-oxopyrimidin-5-yl]methyl]-2-phenylphenyl]-4H-1,2,4-oxadiazol-5-one","InChI=1S/C34H36N4O4/c1-6-7-13-30-29(32(39)38(22(2)35-30)25-15-17-26(18-16-25)41-34(3,4)5)21-23-14-19-27(24-11-9-8-10-12-24)28(20-23)31-36-33(40)42-37-31/h8-12,14-20H,6-7,13,21H2,1-5H3,(H,36,37,40)",PVHYZXKZNYEYFZ-UHFFFAOYSA-N,564.6860000000003,564.2736556319999,1.0,7.0,103.01000000000002,6.661920000000007,9.0,6.7,12.23,-3.442,639.994
CN(C(=O)Nc1ccc(Oc2ccccc2)cc1)C1CCCCC1,1-cyclohexyl-1-methyl-3-(4-phenoxyphenyl)urea,"InChI=1S/C20H24N2O2/c1-22(17-8-4-2-5-9-17)20(23)21-16-12-14-19(15-13-16)24-18-10-6-3-7-11-18/h3,6-7,10-15,17H,2,4-5,8-9H2,1H3,(H,21,23)",NWCHBKNXWGMANF-UHFFFAOYSA-N,324.4240000000002,324.183778008,1.0,2.0,41.57000000000001,5.275300000000004,4.0,4.4,5.106,6.772,497.555
O=C(Nc1ccccc1N1CCCCC1)c1cc2c(F)cccc2s1,4-fluoro-N-(2-piperidin-1-ylphenyl)-1-benzothiophene-2-carboxamide,"InChI=1S/C20H19FN2OS/c21-15-7-6-10-18-14(15)13-19(25-18)20(24)22-16-8-2-3-9-17(16)23-11-4-1-5-12-23/h2-3,6-10,13H,1,4-5,11-12H2,(H,22,24)",IBTOODVFSYLQIW-UHFFFAOYSA-N,354.44999999999993,354.120212448,1.0,3.0,32.34,5.283000000000003,3.0,5.2,4.343,13.289,502.937
CCS(C)(=O)=Nc1ccc(Oc2ccc(F)cc2F)c(c2cn(C)c(=O)c3[nH]ccc32)c1,"4-[2-(2,4-difluorophenoxy)-5-[(ethyl-methyl-oxo-lambda6-sulfanylidene)amino]phenyl]-6-methyl-1H-pyrrolo[2,3-c]pyridin-7-one","InChI=1S/C23H21F2N3O3S/c1-4-32(3,30)27-15-6-8-20(31-21-7-5-14(24)11-19(21)25)17(12-15)18-13-28(2)23(29)22-16(18)9-10-26-22/h5-13,26H,4H2,1-3H3",VLWZLLJDVYXZRG-UHFFFAOYSA-N,457.5020000000002,457.1271689720001,1.0,5.0,76.44999999999999,5.353300000000004,5.0,4.0,9.16,8.582,524.698
CCc1cc2c(c(Br)c1O)OC(=O)C(c1csc(C)n1)C2,"8-bromo-6-ethyl-7-hydroxy-3-(2-methyl-1,3-thiazol-4-yl)-3,4-dihydrochromen-2-one","InChI=1S/C15H14BrNO3S/c1-3-8-4-9-5-10(11-6-21-7(2)17-11)15(19)20-14(9)12(16)13(8)18/h4,6,10,18H,3,5H2,1-2H3",MBRLJLZYZNLVPW-UHFFFAOYSA-N,368.2520000000001,366.98777640800006,1.0,5.0,59.42,3.7273200000000015,2.0,3.9,7.279,15.867,388.469
CCCCNS(=O)(=O)c1ccccc1C=C(C)C(=O)[O-],3-[2-(butylsulfamoyl)phenyl]-2-methylprop-2-enoate,"InChI=1S/C14H19NO4S/c1-3-4-9-15-20(18,19)13-8-6-5-7-12(13)10-11(2)14(16)17/h5-8,10,15H,3-4,9H2,1-2H3,(H,16,17)/p-1",OSQDAUIIGNONDE-UHFFFAOYSA-M,296.36800000000005,296.09620263590995,1.0,4.0,86.3,0.9182,7.0,3.1,9.723,-18.345,166.284
Cc1ccccc1N(CCCC(=O)N(Cc1c(Cl)cccc1Cl)C(C)C(=O)NC(C)C)S(C)(=O)=O,"N-[(2,6-dichlorophenyl)methyl]-4-(2-methyl-N-methylsulfonylanilino)-N-[1-oxo-1-(propan-2-ylamino)propan-2-yl]butanamide","InChI=1S/C25H33Cl2N3O4S/c1-17(2)28-25(32)19(4)29(16-20-21(26)11-8-12-22(20)27)24(31)14-9-15-30(35(5,33)34)23-13-7-6-10-18(23)3/h6-8,10-13,17,19H,9,14-16H2,1-5H3,(H,28,32)",KPUVICBNXCLQPI-UHFFFAOYSA-N,542.5290000000001,541.156882896,1.0,4.0,86.78999999999999,4.789920000000004,11.0,4.5,10.264,-18.294,496.049
Cc1csc2nc(c3cc(Cl)ccc3Cl)c(C=O)n12,"6-(2,5-dichlorophenyl)-3-methylimidazo[2,1-b][1,3]thiazole-5-carbaldehyde","InChI=1S/C13H8Cl2N2OS/c1-7-6-19-13-16-12(11(5-18)17(7)13)9-4-8(14)2-3-10(9)15/h2-6H,1H3",JHCVFWUTRINFOW-UHFFFAOYSA-N,311.1930000000001,309.973439236,0.0,4.0,34.370000000000005,4.490520000000002,2.0,5.0,4.459,14.541,436.58
Nc1nc(=O)c2[nH]c(SCc3nnco3)nc2[nH]1,"2-amino-8-(1,3,4-oxadiazol-2-ylmethylsulfanyl)-1,7-dihydropurin-6-one","InChI=1S/C8H7N7O2S/c9-7-12-5-4(6(16)14-7)11-8(13-5)18-1-3-15-10-2-17-3/h2H,1H2,(H4,9,11,12,13,14,16)",XABKNJYGXFUIOX-UHFFFAOYSA-N,265.2579999999999,265.038193464,3.0,8.0,139.37,-0.0963000000000002,3.0,-0.9,15.568,-1.93,85.219
CCN(CC1CCC1)c1sc(C(=O)C2CC2)c(N)c1OC,[3-amino-5-[cyclobutylmethyl(ethyl)amino]-4-methoxythiophen-2-yl]-cyclopropylmethanone,"InChI=1S/C16H24N2O2S/c1-3-18(9-10-5-4-6-10)16-14(20-2)12(17)15(21-16)13(19)11-7-8-11/h10-11H,3-9,17H2,1-2H3",OGQRGCLWIILPTE-UHFFFAOYSA-N,308.44700000000006,308.155849008,1.0,5.0,55.56,3.5580000000000016,7.0,4.0,6.773,-12.462,366.202
COc1ccccc1C(Br)c1cc2c(cc1Br)OCCO2,"6-bromo-7-[bromo-(2-methoxyphenyl)methyl]-2,3-dihydro-1,4-benzodioxine","InChI=1S/C16H14Br2O3/c1-19-13-5-3-2-4-10(13)16(18)11-8-14-15(9-12(11)17)21-7-6-20-14/h2-5,8-9,16H,6-7H2,1H3",HITIXRFKDXXIDV-UHFFFAOYSA-N,414.0930000000001,411.9309685079999,0.0,3.0,27.69,4.713200000000002,3.0,4.6,3.897,15.131,469.745
O=C1NC(=O)N(CCCn2ccnc2)C1c1cccc(Cl)c1,"5-(3-chlorophenyl)-1-(3-imidazol-1-ylpropyl)imidazolidine-2,4-dione","InChI=1S/C15H15ClN4O2/c16-12-4-1-3-11(9-12)13-14(21)18-15(22)20(13)7-2-6-19-8-5-17-10-19/h1,3-5,8-10,13H,2,6-7H2,(H,18,21,22)",OTCASTOVNBEOFF-UHFFFAOYSA-N,318.764,318.0883534,1.0,4.0,67.23,2.2197,5.0,1.5,7.861,-4.622,267.48
COCCCNc1ncnc(NNc2ccccc2)c1N,"4-N-(3-methoxypropyl)-6-(2-phenylhydrazinyl)pyrimidine-4,5-diamine","InChI=1S/C14H20N6O/c1-21-9-5-8-16-13-12(15)14(18-10-17-13)20-19-11-6-3-2-4-7-11/h2-4,6-7,10,19H,5,8-9,15H2,1H3,(H2,16,17,18,20)",PISXZSCRFICMNG-UHFFFAOYSA-N,288.3550000000001,288.16985926,4.0,7.0,97.12,1.9462,8.0,2.2,11.389,-21.69,242.102
CCOC(=O)CNC(=O)c1sc(c2ccc(F)cc2)cc1C(=O)OC,methyl 2-[(2-ethoxy-2-oxoethyl)carbamoyl]-5-(4-fluorophenyl)thiophene-3-carboxylate,"InChI=1S/C17H16FNO5S/c1-3-24-14(20)9-19-16(21)15-12(17(22)23-2)8-13(25-15)10-4-6-11(18)7-5-10/h4-8H,3,9H2,1-2H3,(H,19,21)",KTOTVIQOQMATPD-UHFFFAOYSA-N,365.3820000000001,365.0733218319999,1.0,6.0,81.7,2.633700000000001,6.0,3.1,9.601,-6.463,305.989
Cc1nnsc1C(=O)NCC1CCN(S(=O)(=O)N(C)C)CC1,N-[[1-(dimethylsulfamoyl)piperidin-4-yl]methyl]-4-methylthiadiazole-5-carboxamide,"InChI=1S/C12H21N5O3S2/c1-9-11(21-15-14-9)12(18)13-8-10-4-6-17(7-5-10)22(19,20)16(2)3/h10H,4-8H2,1-3H3,(H,13,18)",LOFXMLVAAMWKBF-UHFFFAOYSA-N,347.4660000000001,347.108581532,1.0,6.0,95.5,0.0947200000000003,5.0,0.4,10.945,-7.437,112.699
CCCC(C)COC(=O)c1cc(F)ccc1[N+](=O)[O-],2-methylpentyl 5-fluoro-2-nitrobenzoate,"InChI=1S/C13H16FNO4/c1-3-4-9(2)8-19-13(16)11-7-10(14)5-6-12(11)15(17)18/h5-7,9H,3-4,8H2,1-2H3",WHQGIAYNNCAALK-UHFFFAOYSA-N,269.272,269.10633621200003,0.0,4.0,69.44,3.326900000000002,6.0,3.9,7.883,-9.883,342.601
O=C(Nc1cccc(Cl)c1Cl)NC1CC2C(=O)NC(Cc3ccc(O)cc3)C(=O)N2C1,"1-(2,3-dichlorophenyl)-3-[3-[(4-hydroxyphenyl)methyl]-1,4-dioxo-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazin-7-yl]urea","InChI=1S/C21H20Cl2N4O4/c22-14-2-1-3-15(18(14)23)26-21(31)24-12-9-17-19(29)25-16(20(30)27(17)10-12)8-11-4-6-13(28)7-5-11/h1-7,12,16-17,28H,8-10H2,(H,25,29)(H2,24,26,31)",CAKGHDXXSSDSHI-UHFFFAOYSA-N,463.3210000000002,462.08616048,4.0,4.0,110.77,2.5311000000000003,4.0,2.7,12.804,8.228,313.964
CNC(=O)c1cn(OC)c2ncoc12,"4-methoxy-N-methylpyrrolo[2,3-d][1,3]oxazole-6-carboxamide","InChI=1S/C8H9N3O3/c1-9-8(12)5-3-11(13-2)7-6(5)14-4-10-7/h3-4H,1-2H3,(H,9,12)",WZZGUVBWLYSNDT-UHFFFAOYSA-N,195.178,195.064391148,1.0,5.0,69.29,0.0472999999999999,2.0,0.5,7.919,-0.146,84.776
CCOC(=O)c1cc(C)nc2sc3c([nH]c(=O)c(C(C)=O)c3c3ccc(OC)cc3)c12,"ethyl 5-acetyl-6-(4-methoxyphenyl)-11-methyl-4-oxo-8-thia-3,10-diazatricyclo[7.4.0.02,7]trideca-1(13),2(7),5,9,11-pentaene-13-carboxylate","InChI=1S/C23H20N2O5S/c1-5-30-23(28)15-10-11(2)24-22-18(15)19-20(31-22)17(16(12(3)26)21(27)25-19)13-6-8-14(29-4)9-7-13/h6-10H,5H2,1-4H3,(H,25,27)",WAMGMVHVHIARBG-UHFFFAOYSA-N,436.4890000000002,436.10929274,1.0,7.0,98.35,4.501120000000004,5.0,3.3,11.508,5.827,457.422
